vendor_no,vendor_name,order_no,delivery_no,city,postcode,state,community,country,longitude,latitude,expected_date,order_date,posting_date,promised_date,requested_date,delivery_date,region,days_variance,otd_ld
K02734,G. Rau GmbH & Co. KG,EB21/3466,17000118,Pforzheim,75172,Baden-Württemberg,Pforzheim,Germany,8.6985,48.8919,2021-11-25,2021-07-28,2021-11-26,2021-11-25,2021-11-25,2021-11-24,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0023,HDE0001114,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2021-11-26,2021-10-21,2021-11-26,2021-11-26,2021-11-26,2021-11-25,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0031,HDE0001156,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2021-11-26,2021-10-21,2021-11-26,2021-11-26,2021-11-26,2021-11-25,Germany,1,On-Time Delivery
K04491,H. & M. Fraas,EB21/3115,RA00000360,Selb,95100,Bayern,Wunsiedel i.Fichtelgebirge,Germany,12.1305,50.1706,2021-11-26,2021-10-21,2021-11-26,2021-11-26,2021-11-26,2021-11-25,Germany,1,On-Time Delivery
K04491,H. & M. Fraas,EB21/3115,RA00000410,Selb,95100,Bayern,Wunsiedel i.Fichtelgebirge,Germany,12.1305,50.1706,2021-11-26,2021-10-21,2021-11-26,2021-11-26,2021-11-26,2021-11-25,Germany,1,On-Time Delivery
K03822,MWS- Mechanische Werkstatt,EB21/2787,KU00024748-5,Braunschweig,38118,Niedersachsen,Kreisfreie Stadt Braunschweig,Germany,10.5002,52.259,2021-11-26,2021-09-20,2021-11-26,2021-11-26,2021-11-26,2021-11-25,Germany,1,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB21/3268,39403559,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2021-11-29,2021-01-11,2021-11-19,2021-11-29,2021-11-29,2021-11-18,Germany,11,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB21/3268,O3 1393582-4,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2021-11-29,2021-11-15,2021-11-19,2021-11-29,2021-11-29,2021-11-18,Germany,11,On-Time Delivery
K04236,Hugo Kern und Liebers GmbH,EB21/2654,MV00491533,Schramberg,78713,Baden-Württemberg,Rottweil,Germany,8.3858,48.224,2021-11-26,2021-10-15,2021-11-29,2021-11-26,2021-11-26,2021-11-25,Germany,1,On-Time Delivery
K02739,ST Stanztechnik GmbH,EB20/1610,17000162,Unterensingen,72669,Baden-Württemberg,Esslingen,Germany,9.358,48.6545,2021-11-15,2020-07-09,2021-11-29,2021-11-15,2021-11-15,2021-11-25,Germany,-10,Late Delivery
K04607,Bodycote,EB21/3215,KS00525792-1,Ebersbach,73061,Baden-Württemberg,Göppingen,Germany,9.5236,48.716,2021-11-30,2021-09-11,2021-11-29,2021-11-30,2021-11-30,2021-11-28,Germany,2,On-Time Delivery
K04848,schmid alutec gmbh & co.kg,EB21/1289,RA00000340,Remshalden,73630,Baden-Württemberg,Rems-Murr-Kreis,Germany,9.4239,48.8151,2021-11-29,2021-09-08,2021-11-29,2021-11-29,2021-11-29,2021-11-28,Germany,1,On-Time Delivery
K03665,INTEG GmbH,EB21/2922,18200831,Bad Driburg,33014,Nordrhein-Westfalen,Höxter,Germany,9.0197,51.733,2021-11-26,2021-09-30,2021-11-29,2021-11-26,2021-11-26,2021-11-28,Germany,-2,Late Delivery
K03665,INTEG GmbH,EB21/2451,18200833,Bad Driburg,33014,Nordrhein-Westfalen,Höxter,Germany,9.0197,51.733,2021-11-26,2021-08-20,2021-11-29,2021-11-26,2021-10-22,2021-11-28,Germany,-2,Late Delivery
K02739,ST Stanztechnik GmbH,EB20/1606,17000155,Unterensingen,72669,Baden-Württemberg,Esslingen,Germany,9.358,48.6545,2021-06-12,2021-03-17,2021-11-30,2021-06-12,2021-11-11,2021-11-29,Germany,-170,Late Delivery
K02760,Fr. Schulte,EB21/2341,17000134,Lüdenscheid,58477,,,Germany,,,2021-11-30,2021-11-08,2021-11-30,2021-11-30,2021-11-30,2021-11-29,Germany,1,On-Time Delivery
K04850,Paul Rauschert Steinbach GmbH,EB21/2383,RA00000250,Steinbach,96361,Bayern,Landkreis Kronach,Germany,11.3692,50.439,2021-11-30,2021-10-08,2021-11-30,2021-11-30,2021-11-30,2021-11-29,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0036,HDE0H11032,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2021-11-30,2021-11-17,2021-11-30,2021-11-30,2021-11-30,2021-11-29,Germany,1,On-Time Delivery
K02739,ST Stanztechnik GmbH,EB20/1606,17000155,Unterensingen,72669,Baden-Württemberg,Esslingen,Germany,9.358,48.6545,2021-06-12,2021-03-17,2021-11-30,2021-06-12,2021-11-11,2021-11-30,Germany,-171,Late Delivery
K04659,Robert Bosch GmbH,EB21/0038,HDE0H17015,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2021-03-12,2021-02-12,2021-06-12,2021-03-12,2021-03-12,2021-05-12,Germany,-61,Late Delivery
K04659,Robert Bosch GmbH,EB21/0038,HDE0H17015,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2021-08-12,2021-02-12,2021-07-12,2021-08-12,2021-08-12,2021-06-12,Germany,61,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik GmbH,EB21/1768,17200142,Sömmerda,99610,Thüringen,Landkreis Sömmerda,Germany,11.0389,51.1544,2021-10-12,2021-06-14,2021-10-12,2021-10-12,2021-11-19,2021-09-12,Germany,30,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik GmbH,EB21/1768,17200142,Sömmerda,99610,Thüringen,Landkreis Sömmerda,Germany,11.3167,51.1167,2021-10-12,2021-06-14,2021-10-12,2021-10-12,2021-11-19,2021-09-12,Germany,30,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik GmbH,EB21/1768,17200142,Sömmerda,99610,Thüringen,Landkreis Sömmerda,Germany,11.1965,51.1246,2021-10-12,2021-06-14,2021-10-12,2021-10-12,2021-11-19,2021-09-12,Germany,30,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik GmbH,EB21/1768,17200142,Sömmerda,99610,Thüringen,Landkreis Sömmerda,Germany,11.25,51.1333,2021-10-12,2021-06-14,2021-10-12,2021-10-12,2021-11-19,2021-09-12,Germany,30,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik GmbH,EB21/1768,17200142,Sömmerda,99610,Thüringen,Landkreis Sömmerda,Germany,11.2667,51.1333,2021-10-12,2021-06-14,2021-10-12,2021-10-12,2021-11-19,2021-09-12,Germany,30,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik GmbH,EB21/1768,17200142,Sömmerda,99610,Thüringen,Landkreis Sömmerda,Germany,11.1152,51.1591,2021-10-12,2021-06-14,2021-10-12,2021-10-12,2021-11-19,2021-09-12,Germany,30,On-Time Delivery
K03665,INTEG GmbH,EB21/2949,18200837,Bad Driburg,33014,Nordrhein-Westfalen,Höxter,Germany,9.0197,51.733,2021-10-12,2021-01-10,2021-10-12,2021-10-12,2021-10-12,2021-09-12,Germany,30,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB21/2174,TF00000005,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2021-10-12,2021-07-27,2021-10-12,2021-10-12,2021-08-10,2021-09-12,Germany,30,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB21/2174,TF00000005,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2021-10-12,2021-07-27,2021-10-12,2021-10-12,2021-10-22,2021-09-12,Germany,30,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB21/2174,TF00000005,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2021-10-12,2021-07-27,2021-10-12,2021-10-12,2021-12-11,2021-09-12,Germany,30,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB21/2430,TF00000005,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2021-10-12,2021-08-18,2021-10-12,2021-10-12,2021-10-22,2021-09-12,Germany,30,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB21/2430,TF00000005,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2021-10-12,2021-08-18,2021-10-12,2021-10-12,2021-12-11,2021-09-12,Germany,30,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB21/2430,TF00000005,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2021-10-12,2021-08-18,2021-10-12,2021-10-12,2021-11-26,2021-09-12,Germany,30,On-Time Delivery
K02771,Erhard Fröhlich GmbH,EB21/2240,17000115,Herzogenaurach,91074,Bayern,Landkreis Erlangen-Höchstadt,Germany,10.8856,49.568,2021-10-12,2021-03-08,2021-12-13,2021-10-12,2021-09-30,2021-12-12,Germany,-61,Late Delivery
K02169,Hans-Erich Gemmel & Co GmbH,EB21/2394,17001019,Berlin,12103,Berlin,"Berlin, Stadt",Germany,13.3747,52.4641,2021-12-15,2021-08-13,2021-12-13,2021-12-15,2021-12-15,2021-12-12,Germany,3,On-Time Delivery
K02533,Heidenhain-Microprint GmbH,EB21/2798,22000725,Berlin,12681,Berlin,"Berlin, Stadt",Germany,13.5367,52.5369,2021-10-12,2021-09-20,2021-12-13,2021-10-12,2021-10-12,2021-12-12,Germany,-61,Late Delivery
K04536,SGL CARBON GmbH,EB21/2671,BI00315009,Bonn,53170,,,Germany,,,2021-12-14,2021-10-09,2021-12-13,2021-12-14,2021-10-12,2021-12-12,Germany,2,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0024,HDE0001123,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2021-12-13,2021-11-11,2021-12-13,2021-12-13,2021-12-13,2021-12-12,Germany,1,On-Time Delivery
K03398,SKP Technik GmbH,EB21/3156,18201251,Neunkirchen,91077,Bayern,Landkreis Forchheim,Germany,11.1333,49.6333,2021-12-13,2021-10-27,2021-12-13,2022-01-14,2022-07-01,2021-12-12,Germany,33,On-Time Delivery
K03398,SKP Technik GmbH,EB21/3156,18201251,Neunkirchen,91077,Bayern,Landkreis Forchheim,Germany,11.1176,49.5979,2021-12-13,2021-10-27,2021-12-13,2022-01-14,2022-07-01,2021-12-12,Germany,33,On-Time Delivery
K03398,SKP Technik GmbH,EB21/3156,18201251,Neunkirchen,91077,Bayern,Landkreis Forchheim,Germany,11.1577,49.5956,2021-12-13,2021-10-27,2021-12-13,2022-01-14,2022-07-01,2021-12-12,Germany,33,On-Time Delivery
K03398,SKP Technik GmbH,EB21/3156,18201251,Neunkirchen,91077,Bayern,Landkreis Forchheim,Germany,11.1297,49.612,2021-12-13,2021-10-27,2021-12-13,2022-01-14,2022-07-01,2021-12-12,Germany,33,On-Time Delivery
K02699,Ahlberg Metalltechnik GmbH,EB21/3230,17200119-1,Berlin,12487,Berlin,"Berlin, Stadt",Germany,13.5052,52.4437,2021-12-13,2021-04-11,2021-12-13,2021-12-13,2021-12-13,2021-12-12,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/3296,KU00022245-1,Berlin,14167,Berlin,"Berlin, Stadt",Germany,13.2765,52.4212,2021-12-13,2021-11-22,2021-12-13,2021-12-13,2021-12-13,2021-12-12,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB21/3175,HDE0H03451,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2021-12-13,2021-10-28,2021-12-13,2021-11-26,2021-11-26,2021-12-12,Germany,-16,Late Delivery
K04152,Klumpp GmbH & Co. KG,EB21/2962,HDE0H03451,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2021-12-13,2021-04-10,2021-12-13,2021-12-11,2021-12-11,2021-12-12,Germany,-1,Late Delivery
K00875,AIR LIQUIDE Deutschland GmbH,EB21/3620,M0000005,Leipzig,04207,,,Germany,,,2021-12-14,2021-10-12,2021-12-14,2021-12-14,2021-12-14,2021-12-13,Germany,1,On-Time Delivery
K04580,A.R.T. Elektromech.Vertriebs-GmbH,EB21/2339,17000132-1,München,81379,Bayern,Kreisfreie Stadt München,Germany,11.5204,48.0988,2021-12-15,2021-11-08,2021-12-15,2021-12-15,2021-12-15,2021-12-13,Germany,2,On-Time Delivery
K02756,Wolters GmbH,EB21/2334,17000127,Gütersloh,33262,,,Germany,,,2021-12-15,2021-11-08,2021-12-15,2021-12-15,2021-12-15,2021-12-14,Germany,1,On-Time Delivery
K02771,Erhard Fröhlich GmbH,EB21/2189,17000149,Herzogenaurach,91074,Bayern,Landkreis Erlangen-Höchstadt,Germany,10.8856,49.568,2021-12-17,2021-07-28,2021-12-15,2021-12-17,2021-12-17,2021-12-12,Germany,5,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB21/3124,DMR0000010,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2021-12-14,2021-10-22,2021-12-14,2021-12-14,2021-11-26,2021-12-13,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0036,HDE0H11032,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2021-12-15,2021-11-11,2021-12-14,2021-12-17,2021-12-17,2021-12-13,Germany,4,On-Time Delivery
K02762,Mesa Parts GmbH,EB21/2789,17000140,Lenzkirch,79853,Baden-Württemberg,Landkreis Breisgau-Hochschwarzwald,Germany,8.2021,47.8683,2021-12-13,2021-09-20,2021-12-15,2021-12-13,2021-12-13,2021-12-14,Germany,-1,Late Delivery
K00687,Walter Söhner GmbH & Co. KG,EB21/2065,KS00500003,Schwaigern,74193,Baden-Württemberg,Landkreis Heilbronn,Germany,9.0553,49.1449,2021-12-17,2021-08-20,2021-12-15,2021-12-17,2021-10-12,2021-12-14,Germany,3,On-Time Delivery
K00168,Walter Schön GmbH,EB21/2951,17200120,Heroldsberg,90562,Bayern,Landkreis Erlangen-Höchstadt,Germany,11.1555,49.5325,2021-12-17,2021-01-10,2021-12-15,2021-12-17,2021-03-12,2021-12-14,Germany,3,On-Time Delivery
K00168,Walter Schön GmbH,EB21/2951,17200120,Heroldsberg,90562,Bayern,Landkreis Erlangen-Höchstadt,Germany,11.1335,49.5579,2021-12-17,2021-01-10,2021-12-15,2021-12-17,2021-03-12,2021-12-14,Germany,3,On-Time Delivery
K03230,FSD Lwerk Berlin Brandenburg,EB21/3458,HES0001602,Berlin,12209,Berlin,"Berlin, Stadt",Germany,13.3291,52.4179,2021-12-15,2021-11-17,2021-12-15,2021-12-15,2021-12-15,2021-12-14,Germany,1,On-Time Delivery
K03230,FSD Lwerk Berlin Brandenburg,EB21/3459,HES0082504,Berlin,12209,Berlin,"Berlin, Stadt",Germany,13.3291,52.4179,2021-12-15,2021-11-17,2021-12-15,2021-12-15,2021-12-15,2021-12-14,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0030,HDE0001154,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2021-12-15,2021-11-18,2021-12-15,2021-12-15,2021-12-15,2021-12-14,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/3412,KU00022235,Berlin,14167,Berlin,"Berlin, Stadt",Germany,13.2765,52.4212,2021-12-15,2021-11-17,2021-12-15,2021-12-15,2021-12-15,2021-12-14,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/3294,28000916,Berlin,14167,Berlin,"Berlin, Stadt",Germany,13.2765,52.4212,2021-12-15,2021-01-12,2021-12-15,2021-12-15,2021-12-15,2021-12-14,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/3478,KU00024748-4,Berlin,14167,Berlin,"Berlin, Stadt",Germany,13.2765,52.4212,2021-12-15,2021-11-24,2021-12-15,2021-12-15,2021-12-15,2021-12-14,Germany,1,On-Time Delivery
K04298,A. Wenzler GmbH & Co. KG,EB21/2755,RB00311103,Frittlingen,78665,Baden-Württemberg,Landkreis Tuttlingen,Germany,8.7077,48.1271,2021-12-17,2020-01-24,2021-12-16,2021-12-17,2021-12-17,2021-12-15,Germany,2,On-Time Delivery
K03475,K. D. Feddersen GmbH & Co. KG,EB21/2932,HDE0004011,Hamburg,20097,Hamburg,"Hamburg, Freie und Hansestadt",Germany,10.0314,53.5467,2021-12-17,2021-09-30,2021-12-16,2021-12-17,2021-12-17,2021-12-15,Germany,2,On-Time Delivery
K03475,K. D. Feddersen GmbH & Co. KG,EB21/2932,HDE0004011,Hamburg,20097,Hamburg,"Hamburg, Freie und Hansestadt",Germany,10.0133,53.5439,2021-12-17,2021-09-30,2021-12-16,2021-12-17,2021-12-17,2021-12-15,Germany,2,On-Time Delivery
K03475,K. D. Feddersen GmbH & Co. KG,EB21/2932,HDE0004011,Hamburg,20097,Hamburg,"Hamburg, Freie und Hansestadt",Germany,10.0144,53.5564,2021-12-17,2021-09-30,2021-12-16,2021-12-17,2021-12-17,2021-12-15,Germany,2,On-Time Delivery
K03475,K. D. Feddersen GmbH & Co. KG,EB21/2932,HDE0004011,Hamburg,20097,Hamburg,"Hamburg, Freie und Hansestadt",Germany,10.0194,53.5481,2021-12-17,2021-09-30,2021-12-16,2021-12-17,2021-12-17,2021-12-15,Germany,2,On-Time Delivery
K02734,G. Rau GmbH & Co. KG,EB21/2319,17000118,Pforzheim,75172,Baden-Württemberg,Pforzheim,Germany,8.6985,48.8919,2021-12-21,2021-10-08,2021-12-16,2021-12-21,2021-12-21,2021-12-15,Germany,6,On-Time Delivery
K04873,RAPA Automotive GmbH & Co. KG,EB21/3648,RA00000350,Selb,95100,Bayern,Wunsiedel i.Fichtelgebirge,Germany,12.1305,50.1706,2021-12-16,2021-02-12,2021-12-16,2021-12-16,2021-12-16,2021-12-15,Germany,1,On-Time Delivery
K04791,Promod Prototypenzentr. GmbH,EB21/3003,37405596,Horb-Bildechingen,72160,Baden-Württemberg,Freudenstadt,Germany,8.6734,48.4889,2021-12-15,2021-08-10,2021-12-15,2022-01-28,2022-01-28,2021-12-14,Germany,45,On-Time Delivery
K04413,Kuhle Industrie-Galvanik GmbH,EB21/3535,KS00525009-1,Berlin,12355,Berlin,"Berlin, Stadt",Germany,13.4978,52.411,2021-12-17,2021-03-12,2021-12-17,2021-12-17,2021-12-17,2021-12-16,Germany,1,On-Time Delivery
K04413,Kuhle Industrie-Galvanik GmbH,EB21/3534,KS00525005-1,Berlin,12355,Berlin,"Berlin, Stadt",Germany,13.4978,52.411,2021-12-17,2021-11-24,2021-12-17,2021-12-17,2021-12-15,2021-12-16,Germany,1,On-Time Delivery
K00031,Richard Bergner Verbindungs-,EB21/3345,24000029,Schwabach,91126,Bayern,Kreisfreie Stadt Schwabach,Germany,11.0235,49.3305,2021-12-15,2021-11-08,2021-12-17,2021-12-15,2021-12-15,2021-12-16,Germany,-1,Late Delivery
K00031,Richard Bergner Verbindungs-,EB21/3345,24000029,Schwabach,91126,Bayern,Landkreis Roth,Germany,10.9728,49.2932,2021-12-15,2021-11-08,2021-12-17,2021-12-15,2021-12-15,2021-12-16,Germany,-1,Late Delivery
K00031,Richard Bergner Verbindungs-,EB21/3345,24000029,Schwabach,91126,Bayern,Landkreis Roth,Germany,11.08,49.3009,2021-12-15,2021-11-08,2021-12-17,2021-12-15,2021-12-15,2021-12-16,Germany,-1,Late Delivery
K02746,Wöhrle Metallwarenfabrik,EB21/2298,MV00491425,Wildberg,72218,Baden-Württemberg,Calw,Germany,8.7452,48.6234,2021-12-21,2021-09-11,2021-12-17,2021-12-21,2021-12-21,2021-12-16,Germany,5,On-Time Delivery
K04275,Freudenberg FST GmbH,EB21/2646,KS00113701,Weinheim,69465,,,Germany,,,2021-10-12,2021-09-17,2021-12-17,2021-10-12,2021-11-26,2021-12-16,Germany,-65,Late Delivery
K00258,TAMPOPRINT GmbH,EB21/3319,00981320,Korntal-Münchingen,70825,Baden-Württemberg,Ludwigsburg,Germany,9.1167,48.8167,2021-12-20,2021-06-12,2021-12-17,2021-12-20,2021-12-20,2021-12-16,Germany,4,On-Time Delivery
K02809,Batal Präzisionswellen GmbH,EB21/1776,17200122,Lauf a. d. Pegnitz,91207,Bayern,Nürnberger Land,Germany,11.2825,49.5139,2021-12-20,2021-06-14,2021-12-17,2021-12-20,2021-12-20,2021-12-16,Germany,4,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0036,HDE0H11032,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2021-12-17,2021-05-11,2021-12-17,2021-12-17,2021-12-17,2021-12-16,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0033,HDE0001158,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2021-12-17,2021-03-12,2021-12-17,2022-01-14,2022-01-14,2021-12-16,Germany,29,On-Time Delivery
K04659,Robert Bosch GmbH,EB21/0031,HDE0001156,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2021-12-17,2021-06-10,2021-12-17,2021-12-17,2021-12-17,2021-12-16,Germany,1,On-Time Delivery
K04159,Hella GmbH & Co. KGaA,EB21/3343,HES0093900,Lippstadt,59552,,,Germany,,,2021-12-21,2021-11-16,2021-12-17,2021-12-21,2021-12-21,2021-12-16,Germany,5,On-Time Delivery
K03665,INTEG GmbH,EB21/2734,BI00500837,Bad Driburg,33014,Nordrhein-Westfalen,Höxter,Germany,9.0197,51.733,2021-12-22,2021-09-13,2021-12-20,2021-12-22,2021-12-11,2021-12-19,Germany,3,On-Time Delivery
K03665,INTEG GmbH,EB21/2733,BI00500113,Bad Driburg,33014,Nordrhein-Westfalen,Höxter,Germany,9.0197,51.733,2021-12-22,2021-05-02,2021-12-20,2021-12-22,2021-12-11,2021-12-19,Germany,3,On-Time Delivery
K04733,KE Elektronik GmbH,EB21/2748,RB00402314,Kressberg-Marktlustenau,74594,Baden-Württemberg,Schwäbisch Hall,Germany,10.1833,49.1333,2021-12-17,2021-09-17,2021-12-20,2021-12-17,2021-12-17,2021-12-19,Germany,-2,Late Delivery
K04538,Woco Industrietechnik GmbH,EB21/2720,BI00419018,Bad Soden-Salmünster,63628,Hessen,Main-Kinzig-Kreis,Germany,9.367,50.2757,2022-01-31,2021-09-13,2021-12-20,2022-01-31,2021-12-13,2021-12-19,Germany,43,On-Time Delivery
K04275,Freudenberg FST GmbH,EB21/2646,KS00113701,Weinheim,69465,,,Germany,,,2021-10-12,2021-09-17,2021-12-17,2021-10-12,2021-11-26,2021-12-16,Germany,-65,Late Delivery
K04413,Kuhle Industrie-Galvanik GmbH,EB21/3644,KS00525009-1,Berlin,12355,Berlin,"Berlin, Stadt",Germany,13.4978,52.411,2021-12-21,2021-07-12,2021-12-20,2021-12-21,2021-12-21,2021-12-19,Germany,2,On-Time Delivery
K02699,Ahlberg Metalltechnik GmbH,EB21/2494,KU00322240,Berlin,12487,Berlin,"Berlin, Stadt",Germany,13.5052,52.4437,2021-12-20,2021-08-30,2021-12-20,2021-12-20,2021-12-20,2021-12-19,Germany,1,On-Time Delivery
K04538,Woco Industrietechnik GmbH,EB21/2729,BI00703022,Bad Soden-Salmünster,63628,Hessen,Main-Kinzig-Kreis,Germany,9.367,50.2757,2021-12-22,2021-09-13,2021-12-20,2021-12-22,2021-11-15,2021-12-19,Germany,3,On-Time Delivery
K00166,Conrad Electronic SE,EB21/3639,00987526,Hirschau,92240,,,Germany,,,2021-12-20,2021-12-13,2021-12-20,2021-12-20,2021-12-20,2021-12-19,Germany,1,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB21/3457,O3 1-1393583-5,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2021-12-20,2021-07-12,2021-12-20,2021-12-21,2021-12-21,2021-12-19,Germany,2,On-Time Delivery
K00623,Brenntag GmbH,EB21/3602,00980239,Berlin,12347,Berlin,"Berlin, Stadt",Germany,13.4281,52.4509,2021-12-20,2021-06-12,2021-12-21,2021-12-20,2021-12-20,2021-12-20,Germany,0,On-Time Delivery
K04536,SGL CARBON GmbH,EB21/2669,BI00290072,Bonn,53170,,,Germany,,,2021-12-14,2021-09-09,2021-12-21,2021-12-14,2021-11-26,2021-12-20,Germany,-6,Late Delivery
K03665,INTEG GmbH,EB21/0973,BI00500092-1,Bad Driburg,33014,Nordrhein-Westfalen,Höxter,Germany,9.0197,51.733,2021-12-21,2021-08-10,2021-12-21,2021-12-21,2021-08-11,2021-12-20,Germany,1,On-Time Delivery
K03665,INTEG GmbH,EB21/0973,BI00500974-1,Bad Driburg,33014,Nordrhein-Westfalen,Höxter,Germany,9.0197,51.733,2021-12-21,2021-08-10,2021-12-21,2021-12-21,2021-08-11,2021-12-20,Germany,1,On-Time Delivery
K04914,Bluhm Systeme GmbH,EB21/3472,RA00000800,Rheinbreitbach,53619,Rheinland-Pfalz,Landkreis Neuwied,Germany,7.2333,50.6167,2021-12-21,2021-11-22,2021-12-21,2021-12-22,2021-12-16,2021-12-20,Germany,2,On-Time Delivery
K02699,Ahlberg Metalltechnik GmbH,EB21/1784,17200124,Berlin,12487,Berlin,"Berlin, Stadt",Germany,13.5052,52.4437,2021-12-22,2021-06-14,2021-12-22,2021-12-22,2021-12-17,2021-12-21,Germany,1,On-Time Delivery
K04370,Gubesch Thermoforming GmbH,EB21/2874,O3 1498033-1,Wilhelmsdorf,91489,Bayern,Landkreis Neustadt an der Aisch-Bad Windsheim,Germany,10.7372,49.5642,2021-12-23,2021-09-24,2021-12-23,2021-12-15,2021-12-15,2021-12-22,Germany,-7,Late Delivery
K02791,fs Etiketten GmbH,EB21/3662,ZV00133554,Friesenheim,77948,Baden-Württemberg,Ortenaukreis,Germany,7.8833,48.3667,2021-12-23,2021-12-15,2021-12-30,2021-12-23,2021-12-17,2021-12-28,Germany,-5,Late Delivery
K04727,FRANTOS GmbH & Co. KG,EB21/1436,17000138,Feldkirchen,85622,Bayern,Landkreis München,Germany,11.731,48.1481,2022-03-01,2021-05-05,2021-12-30,2021-12-28,2022-05-01,2022-02-01,Germany,-35,Late Delivery
K04127,Robert Bosch GmbH,EB21/2139,RB00491840,Waiblingen,71332,Baden-Württemberg,Rems-Murr-Kreis,Germany,9.3131,48.8285,2021-12-17,2021-04-06,2021-12-30,2021-12-17,2021-08-10,2021-12-20,Germany,-3,Late Delivery
K04074,Hoffmann GmbH,EB21/2815,MV00491357,Pforzheim,75177,Baden-Württemberg,Pforzheim,Germany,8.7,48.8833,2022-01-14,2021-01-10,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K04330,TRICOR,EB21/3059,40000026,Eppishausen,87745,Bayern,Landkreis Unterallgäu,Germany,10.5167,48.1667,2022-01-14,2021-12-23,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K04330,TRICOR,EB21/3059,40000027,Eppishausen,87745,Bayern,Landkreis Unterallgäu,Germany,10.5167,48.1667,2022-01-14,2021-12-23,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB21/3446,29201610,Berlin,14167,Berlin,"Berlin, Stadt",Germany,13.2765,52.4212,2022-01-14,2021-12-23,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
K04659,Robert Bosch GmbH,EB22/0027,HDE0H17008,Bamberg,96052,Bayern,Bamberg,Germany,10.8951,49.9083,2022-01-14,2021-06-10,2022-01-14,2022-01-14,2022-01-14,2022-01-13,Germany,1,On-Time Delivery
